id,campaign_result,age,occupation,marriage,academic_background,debt_default,credit,house_loan,personal_loan,duration_time,contact_count,previous_campaign
514,0,28,1,2,2,0,10080,1,1,287,0,9
515,0,63,12,2,2,0,329640,0,0,206,0,9
516,0,32,1,2,2,0,24360,1,1,219,0,9
517,0,61,12,2,2,0,112560,0,0,212,5,1
518,1,30,3,1,3,0,643080,0,0,119,1,1
519,0,37,12,2,2,0,-30240,0,0,438,0,9
520,0,40,3,1,2,0,23040,1,0,71,0,9
521,0,44,11,2,1,0,49680,1,0,138,2,3
522,0,31,2,1,3,0,79800,1,0,156,0,9
523,0,47,4,2,1,0,-15240,1,0,170,0,9
524,0,31,7,2,2,1,3480,0,0,240,0,9
525,0,52,4,1,1,1,-240,0,0,349,0,9
526,1,57,12,2,1,0,422160,1,0,626,0,9
527,0,34,8,1,2,0,231360,1,0,140,0,9
528,0,49,4,2,1,0,25920,1,0,144,0,9
529,0,46,1,3,2,0,885360,0,0,466,0,9
530,0,57,4,2,1,0,-28560,0,0,79,0,9
531,0,60,12,3,1,0,11400,0,1,244,0,9
532,0,31,3,2,3,0,45840,0,0,43,0,9
533,0,34,4,2,9,0,24120,1,0,78,0,9
534,0,32,3,1,3,0,633120,0,0,299,0,9
535,0,33,4,2,3,0,26520,1,0,122,0,9
536,0,31,2,2,3,0,179520,1,0,303,0,9
537,0,36,1,2,9,0,278760,0,0,111,0,9
538,0,42,5,2,2,0,5520,0,0,1013,0,9
539,0,31,10,2,3,0,262800,1,0,25,18,3
540,0,37,2,1,2,0,150600,1,0,224,0,9
541,1,38,2,2,2,0,27120,1,0,762,0,9
542,0,28,7,1,2,0,759840,1,0,76,0,9
543,0,47,10,2,3,0,39960,0,0,8,1,2
544,0,33,4,2,2,0,1200,1,1,107,0,9
545,0,48,2,2,2,0,842400,0,0,80,0,9
546,1,62,10,2,9,0,242520,0,0,361,0,9
547,0,42,4,2,1,0,0,1,0,190,0,9
548,0,40,5,2,2,0,93600,1,0,163,0,9
549,0,46,2,2,2,0,43560,1,0,346,3,2
550,0,52,7,2,2,0,-40320,0,1,111,0,9
551,0,57,1,2,2,0,44040,0,0,107,0,9
552,1,50,3,2,3,0,612960,1,0,406,2,2
553,0,39,2,2,2,0,-8640,1,0,207,0,9
554,0,28,3,2,3,0,443280,0,1,70,0,9
555,0,22,6,1,3,0,150960,0,0,182,1,2
556,0,49,8,2,2,0,1658160,0,0,221,0,9
557,0,54,10,2,9,0,109080,0,0,111,0,9
558,0,28,6,1,3,0,9600,1,0,234,0,9
559,0,28,7,1,2,0,0,0,1,133,0,9
560,0,53,1,2,3,0,113280,1,0,128,0,9
561,0,30,4,3,2,0,-25080,1,0,188,0,9
562,0,35,4,2,2,0,30360,1,0,452,1,3
563,0,53,2,2,3,0,381240,0,0,92,0,9
564,0,32,7,1,2,0,41280,0,1,21,9,3
565,0,33,3,2,3,0,45240,1,0,217,0,9
566,0,47,3,2,3,0,52080,0,0,111,0,9
567,0,37,2,2,2,0,87480,0,0,156,0,9
568,0,31,4,2,2,0,122040,1,0,514,0,9
569,0,50,3,2,3,0,12120,1,0,43,1,2
570,0,39,5,2,3,0,75360,1,0,97,0,9
571,0,51,4,1,1,0,7200,0,0,93,0,9
572,0,37,4,2,1,0,74760,0,0,267,0,9
573,0,37,1,1,2,0,0,1,0,137,0,9
574,0,43,4,2,1,0,252600,1,0,36,0,9
575,0,51,3,2,2,0,188760,0,0,72,0,9
576,0,37,4,2,1,0,404400,1,0,156,0,9
577,0,33,3,2,3,0,0,1,0,290,0,9
578,1,84,12,2,3,0,571320,0,0,1405,3,2
579,0,32,7,2,2,0,42720,1,0,56,5,2
580,0,46,7,2,2,0,0,0,0,74,0,9
581,0,38,1,2,2,0,7920,1,0,51,7,2
582,0,53,3,2,3,0,27840,1,0,32,0,9
583,0,50,4,2,2,0,86880,0,0,139,0,9
584,0,38,2,1,2,0,17400,1,0,109,0,9
585,0,36,4,2,2,0,117000,1,0,186,1,2
586,0,27,2,1,3,0,96960,1,0,578,1,3
587,1,47,1,2,2,0,79560,1,1,409,6,3
588,0,51,3,2,3,0,167280,1,0,115,0,9
589,0,35,2,1,2,0,222600,1,0,138,0,9
590,1,33,2,2,2,0,96720,0,0,108,0,9
591,0,22,4,1,2,0,0,1,0,179,0,9
592,0,44,2,2,2,0,40680,1,1,244,0,9
593,0,44,2,2,2,0,27240,1,1,364,2,2
594,0,49,4,2,9,0,6120,1,0,984,0,9
595,0,47,3,2,1,0,63600,1,0,457,0,9
596,0,46,10,2,1,0,35520,1,0,205,0,9
597,0,39,5,2,2,0,140520,0,1,205,0,9
598,0,33,8,1,3,0,584880,0,0,363,0,9
599,0,42,4,2,1,0,1800,1,0,230,0,9
600,0,30,10,1,2,0,230880,0,0,170,0,9
601,0,27,4,1,1,0,120,0,0,10,0,9
602,0,60,10,2,1,0,19320,0,0,183,0,9
603,0,41,2,2,2,0,360,1,1,197,0,9
604,0,37,3,1,3,0,12240,1,0,101,0,9
605,0,51,10,1,1,0,86760,0,0,51,0,9
606,0,34,3,2,3,0,5520,1,0,39,0,9
607,0,43,1,1,2,0,51120,1,0,76,2,2
608,0,45,3,2,2,0,3000,0,0,62,0,9
609,0,29,4,3,9,0,2040,1,0,31,0,9
610,0,53,10,2,1,0,8400,0,0,77,0,9
611,0,34,3,2,3,0,97800,0,0,161,0,9
612,0,40,2,1,2,0,33720,1,0,7,2,3
613,0,44,1,2,2,0,0,0,0,85,0,9
614,0,57,1,2,1,0,203280,1,0,378,0,9
615,0,49,2,1,2,0,0,1,0,223,0,9
616,0,57,3,2,3,0,2939760,0,0,161,0,9
617,0,40,8,2,2,0,405840,1,0,125,0,9
618,0,36,4,2,2,0,-17640,1,0,156,0,9
619,0,38,4,2,2,0,-360,0,1,172,0,9
620,0,37,7,1,2,0,240,1,0,220,0,9
621,0,54,12,3,2,0,331320,0,0,771,0,9
622,0,37,7,1,2,0,5160,1,0,36,0,9
623,0,35,4,2,1,0,0,1,0,154,0,9
624,0,50,3,2,3,0,71520,0,0,106,0,9
625,1,34,4,2,2,0,174480,1,0,231,2,2
626,0,24,4,1,2,0,202800,1,1,543,3,2
627,0,38,2,2,2,0,3840,1,0,705,0,9
628,0,46,3,3,3,0,-18480,1,1,107,0,9
629,0,38,3,2,9,0,161880,1,0,100,0,9
630,0,43,4,2,2,0,284880,0,0,316,2,2
631,0,59,3,2,3,0,225720,0,0,456,0,9
632,0,33,7,1,2,0,0,0,0,116,0,9
633,1,29,3,2,3,0,23880,1,1,1689,0,9
634,0,39,4,2,2,0,0,1,0,165,0,9
635,0,43,4,2,1,0,40320,1,0,256,0,9
636,0,52,2,2,2,0,2730600,1,0,70,0,9
637,0,38,2,1,3,0,45360,1,0,184,0,9
638,0,42,11,2,3,0,1208640,0,0,137,1,2
639,0,31,3,2,3,0,320040,1,0,73,0,9
640,0,30,1,2,2,0,70800,0,0,443,0,9
641,0,36,1,2,2,0,574200,0,1,250,0,9
642,0,30,3,2,3,0,36240,1,1,302,0,9
643,0,53,4,2,2,0,87840,1,0,530,0,9
644,0,38,4,2,2,0,77760,1,0,179,0,9
645,0,59,3,2,3,0,207480,0,0,119,0,9
646,0,45,4,3,1,0,181440,1,0,13,0,9
647,0,45,4,2,2,0,10800,1,0,744,0,9
648,0,30,4,1,2,0,360,1,0,51,0,9
649,0,50,12,2,1,0,50400,0,0,107,0,9
650,0,31,7,1,2,0,0,1,0,400,0,9
651,0,32,2,3,2,0,-31440,1,0,85,0,9
652,0,49,3,2,3,0,11520,0,0,51,0,9
653,0,33,4,2,1,0,47040,1,0,302,0,9
654,1,56,2,2,3,0,141720,0,0,186,1,2
655,0,57,4,2,1,0,38160,1,0,206,0,9
656,0,53,4,3,1,0,177600,1,0,95,0,9
657,0,43,2,1,2,0,25680,1,0,335,0,9
658,0,44,3,2,3,1,6360,1,0,233,0,9
659,0,55,4,2,2,0,25440,1,0,324,0,9
660,0,45,12,2,2,0,2640,0,1,276,0,9
661,0,44,3,2,3,0,596160,1,0,76,0,9
662,0,58,4,2,1,0,0,0,0,558,0,9
663,0,24,4,1,2,0,63000,1,0,253,1,2
664,0,35,3,1,9,0,14520,1,0,245,0,9
665,0,56,1,3,2,0,93360,1,0,149,0,9
666,0,33,4,1,2,0,477000,1,1,515,1,3
667,0,48,7,2,2,0,8880,0,0,201,0,9
668,0,32,3,1,3,0,172080,0,0,1144,0,9
669,0,57,3,2,3,0,169200,1,0,185,0,9
670,0,30,4,2,1,0,-39240,1,1,305,7,3
671,0,44,7,2,2,0,15960,0,0,202,0,9
672,0,35,3,1,3,0,0,1,0,184,0,9
673,1,32,2,1,3,0,66000,0,0,337,0,9
674,0,38,2,1,2,0,106080,1,1,113,3,2
675,1,22,6,1,2,0,8520,0,0,337,2,1
676,0,39,3,1,3,0,58800,0,0,44,0,9
677,0,29,6,1,3,0,78240,1,0,285,0,9
678,0,38,4,1,1,0,202920,0,0,265,0,9
679,0,42,5,3,3,0,75120,1,0,201,0,9
680,0,45,2,2,2,0,308520,0,0,146,0,9
681,0,46,4,2,2,0,480840,0,0,380,5,3
682,0,20,6,1,2,0,142920,0,0,274,0,9
683,0,30,7,2,3,0,243000,1,0,140,0,9
684,0,32,1,2,3,0,0,1,0,102,0,9
685,0,46,2,2,9,0,72600,1,0,780,0,9
686,0,37,3,1,3,0,48000,1,0,244,0,9
687,1,45,2,1,2,0,49200,1,0,891,0,9
688,0,29,7,1,2,0,-34440,1,0,196,0,9
689,0,39,3,2,3,0,6120,0,0,140,0,9
690,0,53,2,2,2,0,544920,1,0,190,0,9
691,0,27,6,1,2,0,360,0,0,131,0,9
692,0,26,4,2,1,0,0,1,0,425,0,9
693,0,58,8,3,2,0,87480,0,1,60,0,9
694,0,40,1,3,2,0,93960,1,1,171,0,9
695,0,41,4,3,9,0,2280,0,1,514,0,9
696,0,30,4,2,2,0,20520,1,0,230,0,9
697,0,54,12,2,2,0,94200,1,0,86,0,9
698,0,56,10,2,2,0,71280,1,1,151,0,9
699,0,32,1,3,2,1,-2160,1,0,155,0,9
700,0,58,7,2,2,0,36840,0,0,282,0,9
701,0,44,2,2,9,0,135240,1,0,118,0,9
702,0,53,10,3,1,0,270360,1,0,135,0,9
703,0,36,4,2,2,0,187560,0,0,449,0,9
704,0,32,4,1,2,0,57120,1,1,503,0,9
705,0,34,3,2,3,0,83640,0,0,166,0,9
706,0,37,3,2,3,0,92040,0,1,204,0,9
707,0,57,3,2,3,0,15840,1,0,174,0,9
708,0,30,3,1,3,0,26400,0,1,111,0,9
709,0,44,7,2,2,0,174000,1,0,356,2,2
710,0,31,3,1,3,0,4200,0,0,27,0,9
711,0,58,5,2,9,0,293400,0,0,1403,0,9
712,0,28,3,2,3,1,10080,0,1,48,0,9
713,0,45,2,2,2,0,42120,1,0,18,0,9
714,0,39,2,2,2,0,437160,1,0,160,0,9
715,0,26,4,2,1,0,15960,0,1,57,0,9
716,0,53,4,2,2,0,116880,1,0,197,0,9
717,0,28,7,2,2,0,362280,0,0,303,0,9
718,0,29,11,1,3,0,36000,0,0,125,0,9
719,0,34,8,1,3,0,108720,1,0,101,0,9
720,1,73,12,2,1,0,33480,0,0,399,0,9
721,0,28,3,1,3,0,24840,0,0,129,4,2
722,0,33,3,2,3,0,403560,1,1,158,0,9
723,0,39,2,3,2,0,47280,1,0,184,0,9
724,0,40,4,2,1,0,-25680,1,0,348,1,3
725,0,57,10,2,1,0,82560,0,0,67,0,9
726,0,51,7,2,9,0,774120,0,0,66,0,9
727,0,31,4,1,2,0,3960,1,0,214,0,9
728,0,33,7,2,2,0,4680,1,0,66,0,9
729,0,54,7,2,2,0,-2640,0,1,85,0,9
730,0,58,7,2,2,0,45840,0,0,384,0,9
731,0,32,7,1,2,0,21840,1,0,145,0,9
732,1,51,3,1,3,0,18120,1,0,638,3,1
733,0,33,2,1,3,0,74040,1,0,282,4,3
734,1,31,7,1,2,0,21720,0,0,182,1,1
735,0,32,5,1,3,0,916920,1,1,39,0,9
736,0,49,2,3,2,0,-6360,1,1,253,0,9
737,0,44,4,2,1,0,-28440,1,0,73,0,9
738,0,36,5,3,3,0,35880,1,0,583,0,9
739,0,30,6,1,9,0,97080,0,0,91,0,9
740,0,30,2,1,3,0,0,1,0,58,0,9
741,0,35,4,1,2,0,420840,1,0,422,0,9
742,0,33,1,1,2,0,1920,1,1,102,0,9
743,0,31,3,1,3,0,349800,0,0,228,1,2
744,0,27,3,1,3,0,953280,1,0,99,1,3
745,0,31,1,1,2,0,837720,1,0,627,0,9
746,0,40,5,2,2,0,319560,1,1,289,0,9
747,0,41,10,2,1,0,22560,1,1,10,0,9
748,0,46,3,3,3,0,79800,1,0,158,1,3
749,0,57,5,2,2,0,226560,0,0,80,0,9
750,1,61,3,2,3,0,721920,0,0,670,0,9
751,0,33,8,2,2,0,240,1,0,132,0,9
752,0,45,4,2,9,0,676800,1,0,18,0,9
753,0,43,3,2,3,0,8160,1,0,31,0,9
754,0,29,1,1,2,0,-15960,0,0,108,0,9
755,0,24,11,1,9,0,141480,0,0,122,0,9
756,0,34,3,2,3,0,495720,1,0,172,0,9
757,0,48,4,2,2,0,636720,1,0,66,1,2
758,0,43,2,3,2,0,21240,1,0,209,0,9
759,0,60,12,2,3,0,19320,1,0,153,0,9
760,0,35,3,1,3,0,241800,0,0,60,1,2
761,0,43,1,1,2,0,16800,1,0,127,0,9
762,0,53,7,2,2,0,3960,1,0,84,0,9
763,0,58,3,2,3,0,203640,0,0,55,0,9
764,0,35,2,3,2,0,-33720,0,0,148,0,9
765,0,49,3,2,2,0,581760,0,0,113,0,9
766,0,57,7,2,2,0,720,0,0,1182,0,9
767,0,32,3,2,3,0,77280,1,1,477,0,9
768,1,46,3,2,3,0,41880,0,0,295,1,2
769,0,30,7,1,2,0,-100560,1,0,142,0,9
770,0,30,3,1,3,0,345120,0,0,103,0,9
771,0,40,7,2,1,0,134040,1,0,280,0,9
772,0,35,3,2,3,0,286440,1,1,289,0,9
773,0,38,3,1,3,0,4200,1,0,156,3,2
774,0,46,2,3,2,0,185640,1,0,401,0,9
775,0,54,12,1,1,0,92040,0,0,42,0,9
776,1,56,7,1,2,0,-4800,1,0,311,2,2
777,0,36,1,1,3,0,278040,1,0,56,0,9
778,0,59,12,3,1,0,861480,0,0,150,0,9
779,0,29,7,2,2,0,58680,1,0,332,0,9
780,0,57,7,3,2,0,559680,0,0,103,0,9
781,0,49,2,2,2,0,409200,0,0,130,0,9
782,0,31,2,2,3,0,400560,1,0,122,2,1
783,0,43,7,3,3,0,273480,0,1,344,0,9
784,0,58,2,2,2,0,0,1,0,1823,1,2
785,0,43,10,2,1,0,0,1,0,152,0,9
786,1,30,3,1,3,0,27840,0,0,141,0,9
787,1,61,3,2,3,0,21000,0,0,270,0,9
788,0,34,4,2,2,1,-840,1,0,143,0,9
789,0,37,1,1,2,0,1080,1,0,165,0,9
790,0,49,3,2,3,0,62280,1,0,98,0,9
791,0,31,4,2,1,0,7560,1,0,256,0,9
792,1,49,3,2,3,0,140040,1,1,213,8,2
793,0,51,1,2,2,0,448320,0,0,92,0,9
794,1,28,3,1,3,0,87600,1,0,631,0,9
795,0,52,4,2,1,0,152520,0,0,131,0,9
796,0,41,11,1,9,0,51120,1,0,75,0,9
797,0,35,4,2,2,0,53880,1,0,395,0,9
798,0,23,4,1,2,0,1560,1,1,280,0,9
799,0,37,3,1,3,0,92040,0,0,160,0,9
800,0,48,4,2,1,0,1080480,0,0,158,0,9
801,0,39,7,1,2,0,125760,1,0,149,0,9
802,0,31,7,1,2,0,355560,1,0,124,0,9
803,0,55,4,1,1,0,4680,1,0,128,0,9
804,0,52,3,2,1,0,88800,0,0,206,0,9
805,0,44,2,1,2,0,16800,1,0,324,2,2
806,0,74,12,2,3,0,134880,0,0,200,0,9
807,0,35,3,1,3,0,0,0,0,30,0,9
808,0,36,5,2,3,0,206640,1,0,349,0,9
809,0,40,4,1,2,0,132120,1,0,214,0,9
810,0,29,11,2,3,0,29040,1,0,73,0,9
811,0,42,2,2,2,0,52680,0,0,143,0,9
812,0,48,4,2,1,0,267240,0,0,98,0,9
813,0,30,1,1,3,0,36600,0,0,75,3,1
814,0,43,3,2,2,0,1232760,0,0,359,0,9
815,0,39,4,1,2,0,-57600,1,1,147,3,3
816,0,33,2,1,2,0,-43560,1,0,214,0,9
817,0,39,4,3,2,0,3960,0,0,593,0,9
818,0,52,12,2,1,0,720,0,0,82,0,9
819,0,41,2,2,2,0,-99840,0,0,226,0,9
820,0,32,1,2,2,1,-19920,1,0,129,0,9
821,0,35,3,2,3,0,26640,1,0,187,0,9
822,0,51,4,2,1,0,42480,1,0,276,1,3
823,0,41,10,2,1,0,183480,0,0,61,0,9
824,0,40,5,3,3,0,0,0,1,985,0,9
825,0,46,4,2,2,0,-8400,1,0,219,0,9
826,0,41,9,1,9,0,151080,0,0,177,0,9
827,0,28,4,1,2,1,0,0,1,165,0,9
828,0,34,2,1,2,0,0,0,0,130,0,9
829,0,38,2,1,2,0,73560,1,1,285,14,3
830,0,36,7,1,2,0,92880,1,0,231,1,2
831,0,54,7,2,2,0,25680,1,0,458,0,9
832,0,53,4,3,2,0,76800,1,0,321,0,9
833,1,36,3,2,3,0,75600,0,0,285,0,9
834,0,33,11,2,3,0,185400,1,0,357,0,9
835,0,34,3,1,3,0,1560,1,0,222,0,9
836,0,36,3,2,3,0,319200,0,0,252,0,9
837,0,54,3,2,2,0,138000,0,0,660,0,9
838,0,44,2,2,2,0,81840,0,0,85,0,9
839,0,59,3,2,3,0,222840,0,0,128,0,9
840,0,32,3,2,3,0,33840,0,0,92,0,9
841,0,33,4,2,1,0,-360,1,0,114,0,9
842,0,30,1,1,2,0,164880,1,0,207,0,9
843,0,37,4,2,2,0,28320,0,0,438,0,9
844,0,34,3,2,2,0,39960,0,0,90,0,9
845,0,54,3,2,3,0,37560,1,0,83,0,9
846,0,60,3,2,2,0,0,0,0,230,6,2
847,0,26,7,2,2,0,65880,0,0,149,0,9
848,0,29,4,2,1,0,30960,1,0,130,0,9
849,0,31,2,2,2,0,290400,1,0,166,0,9
850,0,51,7,2,2,0,17280,0,1,153,0,9
851,0,44,7,1,2,0,600,0,0,333,0,9
852,0,42,3,2,2,0,44640,1,0,130,0,9
853,0,28,4,1,2,1,0,1,0,237,0,9
854,1,32,2,1,3,0,0,1,1,440,0,9
855,1,58,5,2,3,0,102360,0,0,1149,0,9
856,1,57,2,3,2,0,56400,0,0,480,0,9
857,0,33,3,1,2,0,2472000,0,0,125,0,9
858,0,28,3,1,3,0,905280,1,0,470,0,9
859,1,37,2,2,9,0,22680,0,0,162,0,9
860,0,40,4,2,1,0,68640,1,1,171,1,2
861,0,36,3,1,2,0,19080,0,0,443,0,9
862,0,36,2,1,2,0,39960,0,0,44,0,9
863,0,58,12,2,3,0,159120,0,0,201,0,9
864,0,39,3,2,2,0,120840,1,0,281,0,9
865,0,32,2,2,3,0,15960,1,0,421,0,9
866,0,50,4,3,1,0,16080,0,0,263,0,9
867,0,36,1,1,2,0,82320,1,0,114,0,9
868,0,46,3,2,3,0,55080,1,0,221,0,9
869,0,39,1,3,2,0,9960,1,0,69,0,9
870,0,36,4,1,2,0,121440,1,1,399,0,9
871,0,59,11,2,9,0,7080,0,0,171,0,9
872,0,35,2,3,3,0,99000,1,0,273,0,9
873,0,31,4,1,1,0,63360,1,0,143,0,9
874,0,49,1,3,2,1,288600,1,0,216,0,9
875,0,30,2,2,2,0,465000,1,0,131,2,3
876,0,59,4,2,1,0,11880,1,0,43,3,2
877,0,45,4,2,1,0,42360,1,0,204,1,2
878,0,37,7,1,2,0,30360,1,1,280,0,9
879,0,47,3,2,3,0,0,0,0,213,0,9
880,0,39,1,1,2,0,0,0,1,142,0,9
881,0,50,3,2,3,0,-56400,1,0,506,3,2
882,0,29,7,1,2,0,152880,0,0,136,0,9
883,0,45,10,2,2,0,0,0,0,216,0,9
884,1,18,6,1,9,0,12960,0,0,169,0,9
885,0,39,3,2,2,0,43560,1,1,67,1,2
886,0,42,11,2,3,0,144240,0,0,40,0,9
887,0,35,3,1,3,0,376800,0,0,130,0,9
888,0,38,2,1,2,0,5520,0,0,90,0,9
889,0,32,11,2,3,0,22680,1,0,106,0,9
890,0,50,3,2,3,0,13080,1,0,185,0,9
891,0,38,3,2,3,0,0,1,0,537,2,2
892,0,31,1,1,3,0,600,0,1,75,1,2
893,1,52,4,2,1,0,36720,0,0,223,0,9
894,1,54,2,2,2,0,479280,0,1,595,2,1
895,0,44,2,3,2,0,21720,0,0,302,0,9
896,0,34,3,1,3,0,49920,0,0,1217,0,9
897,0,52,11,2,2,0,-24120,0,1,905,2,2
898,0,36,10,3,2,0,-34680,0,0,400,0,9
899,0,51,4,2,1,0,0,0,0,384,0,9
900,0,52,8,2,2,0,5880,0,0,117,0,9
901,0,59,1,2,2,0,163800,0,0,327,0,9
902,0,35,4,2,2,0,11760,1,0,136,0,9
903,1,36,3,1,3,0,52320,0,0,567,2,2
904,0,51,4,2,2,0,33480,0,0,64,0,9
905,0,39,2,2,3,0,-131880,1,0,56,0,9
906,0,49,4,2,2,0,147600,1,1,167,3,2
907,0,46,1,2,2,0,159360,1,0,82,0,9
908,0,43,3,2,3,0,680400,1,0,43,2,2
909,0,45,10,2,2,0,83760,1,0,160,0,9
910,0,63,12,2,1,0,0,0,0,110,0,9
911,0,48,7,2,2,0,13080,0,1,113,0,9
912,0,39,2,2,2,0,15600,0,0,202,0,9
913,0,25,1,1,3,0,4800,0,0,64,0,9
914,0,46,7,2,2,0,62760,0,0,504,0,9
915,0,49,4,2,2,0,2880,0,1,168,0,9
916,0,52,7,2,1,0,51840,0,0,424,0,9
917,1,48,1,2,2,0,18720,0,0,291,0,9
918,0,29,2,1,2,0,43080,1,0,604,0,9
919,0,34,4,2,2,0,34920,1,0,111,0,9
920,0,29,3,1,3,0,187920,1,0,233,0,9
921,0,36,7,2,2,0,0,1,0,276,0,9
922,0,41,7,2,2,0,12960,1,1,83,0,9
923,0,25,4,1,2,0,40200,1,0,164,0,9
924,0,31,1,3,2,0,30360,1,0,289,0,9
925,0,33,2,1,3,0,242880,0,0,109,0,9
926,0,40,4,2,2,0,-77760,1,0,280,0,9
927,0,49,7,2,2,0,106080,1,0,201,0,9
928,1,28,2,1,3,0,46440,1,0,205,1,2
929,1,32,11,1,3,0,5520,1,0,485,0,9
930,0,50,2,2,2,0,82080,1,0,1834,0,9
931,0,39,2,1,9,0,9000,0,0,26,0,9
932,0,39,7,2,2,0,98760,1,1,780,0,9
933,0,36,2,1,2,0,42120,0,0,88,0,9
934,1,44,4,2,1,0,151800,1,0,555,0,9
935,0,51,4,2,2,0,34200,1,1,27,0,9
936,1,69,2,2,3,0,57840,0,0,478,1,2
937,0,39,2,3,3,0,13560,1,1,1012,0,9
938,0,49,10,3,9,0,330480,0,0,18,0,9
939,0,37,12,2,2,0,8520,0,1,254,0,9
940,0,44,4,2,1,0,110880,1,0,89,0,9
941,0,51,4,2,9,0,4440,1,0,256,0,9
942,0,31,7,2,2,0,47400,0,0,174,0,9
943,0,33,7,2,2,0,20880,1,0,45,1,3
944,0,59,3,3,3,0,0,1,0,52,0,9
945,0,35,2,2,2,0,35280,1,0,238,5,1
946,0,35,1,3,2,0,48480,1,0,438,0,9
947,0,49,10,2,1,0,0,0,0,106,0,9
948,0,54,3,2,3,0,267120,1,0,514,0,9
949,0,33,7,2,2,0,6840,1,1,323,0,9
950,0,47,10,2,1,0,209640,1,0,325,0,9
951,0,26,2,1,2,0,0,0,1,65,0,9
952,0,42,5,2,3,0,5045400,0,0,205,0,9
953,1,37,2,1,3,0,473160,0,0,1138,1,2
954,0,52,10,2,1,0,393960,0,0,553,0,9
955,0,38,8,2,1,0,137640,1,1,249,0,9
956,0,33,3,2,3,0,88920,0,0,283,1,2
957,0,26,1,2,2,0,627720,0,1,222,0,9
958,0,27,7,1,2,0,402480,1,0,493,0,9
959,0,37,11,2,2,0,14280,0,0,68,0,9
960,0,32,4,1,2,0,124320,1,1,62,0,9
961,0,51,4,2,1,0,69720,0,0,121,0,9
962,0,48,1,3,2,0,92520,1,0,133,0,9
963,0,26,2,1,2,0,153000,1,0,18,0,9
964,1,63,12,3,3,0,0,0,0,263,2,1
965,1,25,1,1,2,0,224520,0,0,260,1,1
966,0,36,7,2,2,0,50040,0,1,11,0,9
967,0,36,7,2,2,0,0,1,1,201,0,9
968,0,32,7,1,2,0,34080,1,0,63,0,9
969,1,25,6,1,2,0,58320,0,0,273,4,2
970,0,46,4,3,1,0,54240,1,0,113,0,9
971,0,43,1,2,2,0,22320,0,1,32,0,9
972,0,39,3,2,1,0,0,0,0,308,0,9
973,1,37,2,2,2,0,613800,1,0,1210,4,2
974,0,39,4,2,2,0,365400,0,0,260,0,9
975,0,42,11,2,2,0,255600,1,1,146,0,9
976,0,27,7,2,2,0,0,1,0,198,0,9
977,0,33,2,1,3,0,452760,0,0,124,0,9
978,0,36,7,2,2,0,0,1,0,1093,0,9
979,0,50,3,2,3,0,984600,1,0,293,1,3
980,0,47,2,3,3,0,5760,0,0,27,0,9
981,0,49,2,3,2,0,321240,1,1,67,0,9
982,0,38,4,2,2,0,168360,0,0,146,0,9
983,0,51,4,2,2,0,220800,1,0,312,0,9
984,0,30,3,2,3,0,83520,0,0,187,0,9
985,0,42,3,1,3,0,40320,1,0,142,3,2
986,0,40,1,2,2,0,98880,1,0,359,0,9
987,0,38,7,2,2,0,193920,1,0,168,3,2
988,1,49,3,2,3,0,120,0,0,1076,1,1
989,0,22,6,1,1,0,13200,1,0,237,0,9
990,0,28,2,1,3,0,44640,1,1,201,2,1
991,0,35,11,1,2,0,82800,1,0,1012,0,9
992,0,48,3,2,1,0,37440,0,0,1186,0,9
993,0,30,11,2,1,0,165600,1,0,259,0,9
994,0,40,4,2,1,0,3840,1,0,102,0,9
995,0,37,1,2,2,0,63480,1,0,234,2,3
996,0,40,4,2,1,0,81120,0,0,74,0,9
997,0,48,7,2,2,0,1381920,0,0,399,0,9
998,0,40,4,2,1,0,-38640,1,1,144,0,9
999,1,49,4,2,1,0,-18840,1,0,491,0,9
1000,0,34,4,2,1,0,91800,1,0,111,0,9
1001,0,51,4,2,1,0,45240,1,0,143,1,2
1002,0,34,3,1,3,0,0,0,0,71,0,9
1003,0,37,3,3,3,0,140400,1,1,106,0,9
1004,0,37,3,2,3,1,-2640,0,0,128,0,9
1005,0,32,7,1,2,0,65400,1,0,194,0,9
1006,0,55,11,3,2,0,17760,0,0,847,0,9
1007,0,40,3,2,2,0,11880,0,0,15,0,9
1008,0,58,12,3,1,0,71160,0,1,204,0,9
1009,1,48,8,3,2,0,24120,0,0,594,1,1
1010,0,37,8,2,2,0,75480,1,0,255,0,9
1011,1,33,2,2,2,0,66840,0,0,367,0,9
1012,0,31,11,1,3,0,110040,0,1,367,0,9
1013,0,35,7,3,2,0,36600,0,0,327,0,9
1014,0,50,8,2,2,0,63000,1,0,177,0,9
1015,0,33,3,1,3,0,314040,1,1,113,0,9
1016,0,31,3,2,3,0,840,1,0,191,0,9
1017,0,28,4,2,2,0,-3000,1,0,58,0,9
1018,0,30,3,2,2,0,60360,1,0,96,0,9
1019,0,35,4,2,1,0,-37440,1,1,38,0,9
1020,0,46,1,2,2,0,309960,1,0,111,0,9
1021,0,33,3,3,3,0,5640,0,0,86,0,9
1022,0,49,2,2,2,0,407040,0,0,272,0,9
1023,0,50,3,2,3,0,138960,1,0,150,0,9
1024,0,45,4,2,1,0,17640,0,0,109,0,9
1025,0,30,3,1,3,0,8040,0,0,578,0,9
1026,0,35,2,3,3,0,541800,1,0,98,0,9
1027,0,57,4,3,2,0,37320,1,0,200,0,9
1028,0,56,12,2,2,0,174480,0,0,479,0,9
